Block,Timestamp,st_yeth_crvusd_with_chainlink,st_yeth_crvusd_no_chainlink,eth_crvusd
19544096,1711769219,3596.90219077479659780926890519177670842301790459247673041319478006000669244316,3596.40043408287510807502337670135098278750062436827398628861106854364339495093,3522.53737896063908202021513624519797632289795584619587179360753860830602009919
19544224,1711770767,3596.90905487752512496621061303259113940129385326666816551890120917208366999513,3591.88661732802347752434520367350521534978057320488884374649344524857604552654,3522.53737896063908202021513624519797632289795584619587179360753860830602009919
19544352,1711772303,3579.98694104865218451129728592446008124142230042125777890578448806446558158092,3587.77106079825308240647508428152569713027766960919217950188816693985931455649,3505.95851741766639700871209498739031086088517106001087905777962462379320465369
19544480,1711773839,3579.99371988715718318295122273833051931351397298490561324874337755191321916544,3588.51829677125384599958895841040818673936971018089660442332442685740402874048,3505.95851741766639700871209498739031086088517106001087905777962462379320465369
19544608,1711775387,3619.48660890046729514185603114487775196970885086116310950800139345011302285965,3595.46837343600219567344214413564406447750336890855693832366949962718677405830,3544.62791606562954268132866969002439295798712461693817489337365302808359552609
19544736,1711776935,3600.73504040346533673230990217264995728500729251145572456882399875112332551295,3602.11558176746167393053319758661588069751196023101023182257315261850798757610,3526.25744070793484308776614627934446148900024849859531149511352888485057607008
19544864,1711778471,3601.75064607383464778631295315697226055640155125682745545910597324809406373277,3597.79902853492676314174052622624399506379257595493684096694133390086970781399,3527.24536065898520991924112038365346690594018310070743806686513543012740482103
19544992,1711780043,3601.76006516471740490086347543194265899831225867813965324824732021411689759667,3595.66756821766766394761685520791628142082299427823756553577776126312690875890,3527.24536065898520991924112038365346690594018310070743806686513543012740482103
19545120,1711781591,3601.76693844357182163374737356219442005740104728470713079762417412785462573843,3591.30742742300604909542309884944945910084294453362585677321523119541479846226,3527.24536065898520991924112038365346690594018310070743806686513543012740482103
19545248,1711783139,3594.44903041981282756782814313160696271528083676302968041117366917332870913048,3591.03220823728560712861093573911247121730850207724576770470563718767052764385,3520.07214484419752766747764263431170293392561861822467063239261600902457386046
19545376,1711784723,3594.45604923940831116427306342838077676058652671037676253280874620899081401868,3591.68148114641389115379458008797146070469698575607703521196529376730246756651,3520.07214484419752766747764263431170293392561861822467063239261600902457386046
19545504,1711786283,3584.15357154829106307596662309505212701292358761030766548435436958106671544325,3590.24731947848089865795428943698179141399796569272305431218766295483309441616,3509.97611727719503552015277807337826744240225714384748122251666653592727123784
19545632,1711787819,3584.16035815552425705726594907561763487476585607078253709379438762261806741672,3589.07297940446880832417706049922064367485114094901260769300738215524293881151,3509.97611727719503552015277807337826744240225714384748122251666653592727123784
19545760,1711789403,3595.34672621114438540176580006698377377067836097682365350269051185642651665779,3595.26661471460392644790299375869422681513198888062459212277379710809252884278,3520.92407689441057546382863948269544912703631672230222212142510574649260267963
19545888,1711790963,3595.35364035796240026882163932327473875018641083777220390261424848186584611786,3593.87556503344085302542543064760959901994396589467027251722267055268971683858,3520.92407689441057546382863948269544912703631672230222212142510574649260267963
19546016,1711792535,3602.33492009454655467721552688193490825543762361033213440275980811483895728467,3591.02857384027661630627570957355950993165853492977366581132691114007211079996,3527.75399665560926093327780072887497531561536306482444580147807699712051587268
19546144,1711794083,3602.34179436457358393255214595481780785876915497940258714566473502474246864165,3594.34986726076707681076413978231548867268246228849763694539617796266098088851,3527.75399665560926093327780072887497531561536306482444580147807699712051587268
19546272,1711795655,3602.34877521243060598021218146913867016200288088385074782911452216978461080719,3600.16909728858931478917415951912406195516729520679598995873827302439487675358,3527.75399665560926093327780072887497531561536306482444580147807699712051587268
19546400,1711797227,3618.91262581218117306490541052546135330288908588202591088230613517541414932594,3608.02226421498062341911618846517745468740111142673126059033482497849472303527,3543.96798755339528318308731878653498594759075132843697055252976160134941537042
19546528,1711798799,3637.53056851158091692748659164841060460721704289942062209851515493144141846211,3619.38051433169576988790795755153438904419811470487749940925266220133227577428,3562.19346529146767954912405224442663732586705253838437504792871082422055474195
19546656,1711800335,3651.50753450768456965989444137397838882520140225378090824490618479452374837750,3629.62676047627376423325833982145529289349169808719797393916390569891731984772,3575.99693400884319931480637915710975915081438105092598093542400257383517400843
19546784,1711801895,3651.31486383702621127454623894523215044199717386952423696039618288230260279472,3631.72843393606601591196113889358007521716912095940194885237073274566670739523,3575.99693400884319931480637915710975915081438105092598093542400257383517400843
19546912,1711803431,3644.73920219158917404935707937728076482358952989131427029972329003355378823581,3635.60185066095121675329553001819314430911067957637178670016434529286882769941,3569.65245406901559593093870387065915786627320436362368263026156051553479813484
19547040,1711804991,3644.68572562454477518034658694618490179039696434091214339709844229996829686270,3636.71292487560203007485941003897030090670203123361403898714655010519462346328,3569.65245406901559593093870387065915786627320436362368263026156051553479813484
19547168,1711806551,3644.65956993819297173773624810024452726254822090698350708297720223489871093885,3633.35619981576490647552650773568055102586095604575735149490469686110725215632,3569.65245406901559593093870387065915786627320436362368263026156051553479813484
19547296,1711808099,3635.61411766867192964557342517926689037605076873287012302469209035497441762317,3632.34288109432033647797953838531588469115645127513428970371421638066903579292,3560.80402838912395140267016315704041537723891675021851474535985044323818910262
19547424,1711809647,3635.61111957138858278142964997429520376414820841334285702665215397110446323745,3628.08541320228142655601472190540960900814131934087950114106990470322446229630,3560.80402838912395140267016315704041537723891675021851474535985044323818910262
19547552,1711811231,3627.77797700916009783121469330387001941110632413515728922386752198634194206570,3623.54989288981907823613582207986618455147692291586337392619728468083676264448,3553.13056352834297679501615933905500486928080975046576788471489167882852734144
19547680,1711812791,3626.37218693148382241434078387432283189482778417114623616953578742175158125377,3626.47663477406878598246895198378340553342321299022836091266761504595549484527,3551.74553092749617282021433652571874052843534641443886229136654344270238270079
